x,y,z
690854.9875119433,5336074.865378237,-24
690854.8872663567,5336074.6138142245,-24
690854.785840857,5336074.35908969,-24
690854.682809038,5336074.10013875,-24
690854.5864774605,5336073.857866059,-24
690854.4882454299,5336073.610667504,-24
690854.3876495195,5336073.357382702,-24
690854.2843615669,5336073.097191346,-24
690854.1811642349,5336072.837114601,-24
690854.0867156156,5336072.59899979,-24
690853.9895628071,5336072.353993004,-24
690853.8894941475,5336072.101565156,-24
690853.7862979749,5336071.841187158,-24
690853.6797626269,5336071.572329919,-24
690853.6022767017,5336071.3767542215,-24
690853.5379372208,5336071.214344676,-24
690853.4723344799,5336071.048733636,-24
690853.4054282627,5336070.879820571,-24
690853.3371783518,5336070.707504953,-24
690853.2538143924,5336070.497014143,-24
690853.1124400226,5336070.139893823,-24
690852.9679105812,5336069.774583696,-24
690852.82028133,5336069.401227923,-24
690852.6744544455,5336069.032238055,-24
690852.5819859308,5336068.798170117,-24
690852.4884368597,5336068.561298247,-24
690852.3938194354,5336068.321654279,-24
690852.2981458614,5336068.079270047,-24
690852.2014283406,5336067.834177388,-24
690852.1036790769,5336067.586408135,-24
690852.0049102734,5336067.335994122,-24
690851.9051341334,5336067.082967186,-24
690851.8043628603,5336066.8273591595,-24
690851.7026086575,5336066.569201878,-24
690851.5998837283,5336066.308527176,-24
690851.496200276,5336066.045366889,-24
690851.391570504,5336065.77975285,-24
690851.2860066157,5336065.511716896,-24
690851.1795208146,5336065.241290859,-24
690851.0746606762,5336064.974946954,-24
690850.9802102661,5336064.735005905,-24
690850.8850840493,5336064.493313239,-24
690850.7892901399,5336064.249890122,-24
690850.6928366512,5336064.00475772,-24
690850.5957316973,5336063.7579372,-24
690850.497983392,5336063.50944973,-24
690850.3995998487,5336063.259316472,-24
690850.3005891816,5336063.007558596,-24
690850.2009595042,5336062.754197267,-24
690850.1007189304,5336062.49925365,-24
690849.9998755741,5336062.242748915,-24
690849.8984375487,5336061.984704223,-24
690849.7964129682,5336061.725140746,-24
690849.6938099465,5336061.464079645,-24
690849.5906365972,5336061.20154209,-24
690849.4869010341,5336060.937549246,-24
690849.3826113711,5336060.672122276,-24
690849.2777757217,5336060.405282352,-24
690849.1817080315,5336060.16073983,-24
690849.0854633113,5336059.915728324,-24
690848.9887859864,5336059.669597675,-24
690848.8916821594,5336059.422363802,-24
690848.7941579325,5336059.1740426235,-24
690848.6962194076,5336058.924650059,-24
690848.5978726874,5336058.674202028,-24
690848.4991238735,5336058.422714447,-24
690848.3999790688,5336058.170203237,-24
690848.3004443751,5336057.916684316,-24
690848.2005258948,5336057.662173601,-24
690848.10022973,5336057.406687013,-24
690847.9995619832,5336057.15024047,-24
690847.8985287562,5336056.892849892,-24
690847.7971361516,5336056.634531196,-24
690847.6953902715,5336056.375300301,-24
690847.5932972183,5336056.1151731275,-24
690847.4908630939,5336055.854165593,-24
690847.3880940008,5336055.5922936145,-24
690847.2849960411,5336055.329573115,-24
690847.1875989825,5336055.081370741,-24
690847.0902668922,5336054.833325335,-24
690846.9926606193,5336054.584572939,-24
690846.8947852078,5336054.335126714,-24
690846.7966457021,5336054.0849998165,-24
690846.6982471466,5336053.834205406,-24
690846.5995945856,5336053.582756643,-24
690846.5006930634,5336053.330666686,-24
690846.4015476241,5336053.077948693,-24
690846.3021633123,5336052.824615824,-24
690846.2025451722,5336052.570681237,-24
690846.102698248,5336052.3161580935,-24
690846.0026275842,5336052.0610595485,-24
690845.9023382247,5336051.805398763,-24
690845.8018352143,5336051.549188896,-24
690845.701123597,5336051.292443107,-24
690845.6002084172,5336051.035174556,-24
690845.4990947191,5336050.777396399,-24
690845.3977875471,5336050.519121796,-24
690845.2962919456,5336050.260363907,-24
690845.1946129587,5336050.001135889,-24
690845.0950180701,5336049.747219012,-24
690844.9967253358,5336049.496620101,-24
690844.8982761552,5336049.245620746,-24
690844.7996750387,5336048.994232711,-24
690844.7009264972,5336048.742467765,-24
690844.6020350418,5336048.4903376745,-24
690844.5030051832,5336048.237854206,-24
690844.4038414326,5336047.985029129,-24
690844.3045483006,5336047.731874212,-24
690844.2051302983,5336047.4784012195,-24
690844.1055919362,5336047.22462192,-24
690844.0059377254,5336046.97054808,-24
690843.906172177,5336046.71619147,-24
690843.8062998017,5336046.4615638545,-24
690843.7063251105,5336046.206677002,-24
690843.606252614,5336045.951542681,-24
690843.5060868232,5336045.696172656,-24
690843.4058322492,5336045.440578697,-24
690843.3054934025,5336045.184772573,-24
690843.2050747945,5336044.9287660485,-24
690843.1045809357,5336044.672570891,-24
690843.0040163371,5336044.416198868,-24
690842.9040173047,5336044.1612723665,-24
690842.8047055005,5336043.908101719,-24
690842.7053379586,5336043.654793134,-24
690842.6059190072,5336043.401357901,-24
690842.5064529743,5336043.147807312,-24
690842.4069441876,5336042.894152657,-24
690842.3073969752,5336042.640405225,-24
690842.2078156649,5336042.386576307,-24
690842.1082045849,5336042.132677194,-24
690842.008568063,5336041.878719173,-24
690841.9089104272,5336041.624713539,-24
690841.8092360053,5336041.37067158,-24
690841.7095491256,5336041.116604584,-24
690841.6098541156,5336040.862523846,-24
690841.5101553036,5336040.6084406525,-24
690841.4104570174,5336040.354366295,-24
690841.3107635851,5336040.100312064,-24
690841.2110793345,5336039.846289251,-24
690841.1114085936,5336039.592309142,-24
690841.0117556902,5336039.338383032,-24
690840.9121249525,5336039.084522208,-24
690840.8125207084,5336038.830737963,-24
690840.7129567217,5336038.577065626,-24
690840.6206781943,5336038.341963989,-24
690840.5284333233,5336038.106956565,-24
690840.4362255565,5336037.872052352,-24
690840.3440583426,5336037.637260341,-24
690840.2519351299,5336037.40258953,-24
690840.1598593661,5336037.1680489145,-24
690840.0678344998,5336036.933647489,-24
690839.9758639792,5336036.699394248,-24
690839.8839512523,5336036.465298188,-24
690839.7920997676,5336036.231368306,-24
690839.7003129733,5336035.997613595,-24
690839.6085943175,5336035.76404305,-24
690839.5169472484,5336035.530665669,-24
690839.4253752143,5336035.297490443,-24
690839.3338816637,5336035.064526372,-24
690839.2424700443,5336034.831782449,-24
690839.1511438047,5336034.59926767,-24
690839.0429480444,5336034.323814008,-24
690838.9264264057,5336034.02716337,-24
690838.8087147992,5336033.727482299,-24
690838.6898313864,5336033.424817044,-24
690838.5697943288,5336033.11921384,-24
690838.4486217881,5336032.81071893,-24
690838.3263319258,5336032.499378556,-24
690838.2279104419,5336032.248804589,-24
690838.1359809206,5336032.01475821,-24
690838.0434637195,5336031.779215181,-24
690837.9503662189,5336031.542194294,-24
690837.8566957981,5336031.303714339,-24
690837.7624598377,5336031.063794104,-24
690837.6676657174,5336030.822452383,-24
690837.572320817,5336030.579707962,-24
690837.4764325169,5336030.335579635,-24
690837.3800081968,5336030.090086189,-24
690837.2830552366,5336029.843246416,-24
690837.1855810164,5336029.595079106,-24
690837.087592916,5336029.345603048,-24
690836.9890983157,5336029.094837033,-24
690836.890104595,5336028.842799852,-24
690836.7906191342,5336028.589510294,-24
690836.6906493133,5336028.334987149,-24
690836.590202512,5336028.079249208,-24
690836.4892861105,5336027.822315261,-24
690836.3879074885,5336027.564204097,-24
690836.2860740264,5336027.304934506,-24
690836.1837931037,5336027.0445252815,-24
690836.0810721007,5336026.78299521,-24
690835.9779183972,5336026.520363084,-24
690835.8743393732,5336026.256647693,-24
690835.7703424086,5336025.991867825,-24
690835.6659348835,5336025.726042274,-24
690835.5611241776,5336025.459189828,-24
690835.4559176713,5336025.191329277,-24
690835.3503227443,5336024.922479412,-24
690835.2443467766,5336024.652659021,-24
690835.137997148,5336024.381886897,-24
690835.0321056473,5336024.112280824,-24
690834.9363493774,5336023.86847934,-24
690834.8403111941,5336023.62395979,-24
690834.7439963784,5336023.378735621,-24
690834.6474102121,5336023.132820282,-24
690834.5505579766,5336022.88622722,-24
690834.4534449534,5336022.63896988,-24
690834.3560764238,5336022.391061711,-24
690834.2584576695,5336022.1425161585,-24
690834.160593972,5336021.893346671,-24
690834.0624906124,5336021.643566697,-24
690833.9641528724,5336021.393189682,-24
690833.8655860337,5336021.142229071,-24
690833.7667953775,5336020.890698315,-24
690833.6677861852,5336020.638610859,-24
690833.5685637386,5336020.3859801525,-24
690833.4691333189,5336020.1328196395,-24
690833.3695002075,5336019.87914277,-24
690833.2696696861,5336019.624962988,-24
690833.1696470361,5336019.370293743,-24
690833.069437539,5336019.115148483,-24
690832.969046476,5336018.8595406525,-24
690832.8684791289,5336018.6034837,-24
690832.7677407792,5336018.346991073,-24
690832.6668367081,5336018.090076218,-24
690832.5657721973,5336017.8327525845,-24
690832.464552528,5336017.575033617,-24
690832.363182982,5336017.316932763,-24
690832.2616688407,5336017.058463469,-24
690832.1600153852,5336016.799639185,-24
690832.0582278974,5336016.540473356,-24
690831.9563116586,5336016.280979428,-24
690831.8542719504,5336016.021170852,-24
690831.752114054,5336015.761061072,-24
690831.6498432512,5336015.500663537,-24
690831.5474648232,5336015.239991693,-24
690831.4449840516,5336014.9790589865,-24
690831.3441616644,5336014.722348525,-24
690831.2449372947,5336014.469706619,-24
690831.1456318795,5336014.216858096,-24
690831.046250186,5336013.963815097,-24
690830.9467969823,5336013.710589761,-24
690830.8472770364,5336013.457194225,-24
690830.747695116,5336013.2036406305,-24
690830.6480559888,5336012.949941116,-24
690830.5483644229,5336012.696107823,-24
690830.448625186,5336012.442152889,-24
690830.3488430459,5336012.188088455,-24
690830.2490227707,5336011.933926659,-24
690830.1491691278,5336011.67967964,-24
690830.0492868855,5336011.425359538,-24
690829.9493808115,5336011.170978493,-24
690829.8494556736,5336010.916548645,-24
690829.7495162396,5336010.662082131,-24
690829.6495672775,5336010.407591093,-24
690829.5496135551,5336010.15308767,-24
690829.4496598401,5336009.898584,-24
690829.3497109003,5336009.644092223,-24
690829.2497715038,5336009.389624478,-24
690829.1498464185,5336009.1351929065,-24
690829.0499404119,5336008.880809647,-24
690828.9500582522,5336008.626486838,-24
690828.8502047069,5336008.372236619,-24
690828.7503845443,5336008.1180711305,-24
690828.6506025319,5336007.864002511,-24
690828.5508634374,5336007.6100429,-24
690828.451172029,5336007.356204438,-24
690828.3515330743,5336007.102499263,-24
690828.2519513414,5336006.848939516,-24
690828.152431598,5336006.595537335,-24
690828.0529786119,5336006.342304859,-24
690827.9535971511,5336006.089254228,-24
690827.8542919832,5336005.836397584,-24
690827.7550678764,5336005.583747064,-24
690827.6559295981,5336005.331314806,-24
690827.5544491698,5336005.072918525,-24
690827.4519193675,5336004.811849959,-24
690827.3494973889,5336004.551055638,-24
690827.2471885387,5336004.290549069,-24
690827.1449981211,5336004.030343756,-24
690827.0429314409,5336003.770453207,-24
690826.9409938026,5336003.510890929,-24
690826.8391905108,5336003.251670425,-24
690826.7375268701,5336002.992805202,-24
690826.636008185,5336002.734308766,-24
690826.5346397602,5336002.476194624,-24
690826.4334269,5336002.218476282,-24
690826.3323749093,5336001.961167245,-24
690826.2314890923,5336001.704281018,-24
690826.1307747539,5336001.447831109,-24
690826.0302371985,5336001.191831023,-24
690825.9298817307,5336000.936294268,-24
690825.8297136549,5336000.681234348,-24
690825.729738276,5336000.426664767,-24
690825.6299608984,5336000.172599034,-24
690825.5303868266,5335999.919050653,-24
690825.4310213652,5335999.666033135,-24
690825.3318698189,5335999.413559979,-24
690825.2329374921,5335999.161644694,-24
690825.1342296894,5335998.910300787,-24
690825.0357517155,5335998.6595417615,-24
690824.9375088748,5335998.409381127,-24
690824.8395064719,5335998.159832387,-24
690824.7417498113,5335997.910909048,-24
690824.6442441979,5335997.662624615,-24
690824.5469949357,5335997.414992595,-24
690824.4500073298,5335997.168026495,-24
690824.3532866846,5335996.92173982,-24
690824.2568383045,5335996.676146076,-24
690824.1606674943,5335996.431258767,-24
690824.0647795585,5335996.187091402,-24
690823.9672429041,5335995.938725393,-24
690823.8605272953,5335995.666985778,-24
690823.7541874144,5335995.39620245,-24
690823.6482307143,5335995.126394382,-24
690823.5426646472,5335994.857580548,-24
690823.4374966654,5335994.589779925,-24
690823.3327342214,5335994.323011485,-24
690823.2283847677,5335994.057294205,-24
690823.1244557564,5335993.792647057,-24
690823.0209546401,5335993.529089019,-24
690822.9178888712,5335993.266639061,-24
690822.8152659019,5335993.0053161625,-24
690822.7130931847,5335992.745139293,-24
690822.6113781721,5335992.4861274315,-24
690822.5101283162,5335992.228299552,-24
690822.4093510696,5335991.971674625,-24
690822.3090538848,5335991.716271629,-24
690822.2092442139,5335991.462109536,-24
690822.1099295095,5335991.209207323,-24
690822.0111172237,5335990.957583963,-24
690821.9128148094,5335990.707258431,-24
690821.8150297183,5335990.458249702,-24
690821.7177694034,5335990.210576749,-24
690821.6210413168,5335989.964258549,-24
690821.524852911,5335989.719314075,-24
690821.4292116383,5335989.475762301,-24
690821.334124951,5335989.233622204,-24
690821.2396003016,5335988.992912755,-24
690821.1456451426,5335988.753652932,-24
690821.0522669263,5335988.515861706,-24
690820.9594731049,5335988.279558055,-24
690820.867271131,5335988.044760951,-24
690820.775668457,5335987.811489371,-24
690820.6717799616,5335987.546930451,-24
690820.5590877264,5335987.259951268,-24
690820.4473700329,5335986.975452812,-24
690820.3366414063,5335986.693472068,-24
690820.2269163717,5335986.414046015,-24
690820.1182094543,5335986.137211637,-24
690820.0105351793,5335985.863005917,-24
690819.9039080717,5335985.591465835,-24
690819.7983426567,5335985.322628379,-24
690819.6938534593,5335985.056530527,-24
690819.590455005,5335984.793209261,-24
690819.4881618187,5335984.532701568,-24
690819.3869884257,5335984.275044427,-24
690819.286949351,5335984.020274822,-24
690819.1880591197,5335983.768429735,-24
690819.0903322573,5335983.519546147,-24
690818.9937832886,5335983.2736610435,-24
690818.8984267388,5335983.030811405,-24
690818.8042771332,5335982.791034214,-24
690818.7113489967,5335982.554366455,-24
690818.6196568549,5335982.320845109,-24
690818.5292152325,5335982.09050716,-24
690818.4400386548,5335981.863389587,-24
690818.352141647,5335981.639529376,-24
690818.2655387342,5335981.418963509,-24
690818.1802444414,5335981.201728967,-24
690818.0702836167,5335980.921669255,-24
690817.9345897187,5335980.576065838,-24
690817.8026588301,5335980.240041901,-24
690817.6745573397,5335979.913766477,-24
690817.5503516367,5335979.597408596,-24
690817.4301081096,5335979.291137296,-24
690817.3138931477,5335978.995121606,-24
690817.2017731395,5335978.70953056,-24
690817.0938144743,5335978.434533192,-24
690816.9900835407,5335978.170298536,-24
690816.8906467276,5335977.916995623,-24
690816.7955704244,5335977.674793487,-24
690816.7049210194,5335977.443861161,-24
690816.6187649019,5335977.224367678,-24
690816.5962570643,5335977.16746034,-24
690816.5739824012,5335977.112009804,-24
690816.4842938784,5335976.896919464,-24
690816.3717340421,5335976.64362681,-24
690816.259426225,5335976.406738432,-24
690816.1354133757,5335976.160532956,-24
690816.0057749075,5335975.917147154,-24
690815.879495991,5335975.690559878,-24
690815.7382000608,5335975.445050621,-24
690815.6041254981,5335975.214901382,-24
690815.4674326263,5335974.97591813,-24
690815.3402384542,5335974.73921562,-24
690815.2234660396,5335974.492517919,-24
690815.1279328167,5335974.240419834,-24
690815.0596362249,5335973.97944747,-24
690815.0233644055,5335973.708584078,-24
690815.0200778715,5335973.443867644,-24
690815.0468037018,5335973.164826343,-24
690815.0976293131,5335972.910645994,-24
690815.1748966604,5335972.64592875,-24
690815.2744001048,5335972.377782915,-24
690815.3789490167,5335972.13804848,-24
690815.4987907446,5335971.893830789,-24
690815.632714024,5335971.646098173,-24
690815.7707929972,5335971.410173677,-24
690815.9132375839,5335971.182205271,-24
690816.0644001607,5335970.953616329,-24
690816.2233812733,5335970.725125908,-24
690816.3843225426,5335970.5041163685,-24
690816.5488100905,5335970.287313637,-24
690816.7180585288,5335970.072535561,-24
690816.8912762571,5335969.860414978,-24
690817.0691113772,5335969.649908256,-24
690817.2502077083,5335969.442443469,-24
690817.4329226131,5335969.239665522,-24
690817.6164337284,5335969.042231847,-24
690817.8084155702,5335968.842076646,-24
690818.0047250849,5335968.643986023,-24
690818.198985771,5335968.454451781,-24
690818.3901744751,5335968.274291867,-24
690818.6031754012,5335968.081300668,-24
690818.8128226219,5335967.899832576,-24
690819.0137882617,5335967.734618177,-24
690819.251114098,5335967.552659974,-24
690819.4552125703,5335967.4129300015,-24
690819.6884206384,5335967.276239206,-24
690819.9297581451,5335967.161656394,-24
690820.1840769259,5335967.067178734,-24
690820.4425489868,5335966.990371167,-24
690820.7021616355,5335966.92252264,-24
690820.9713115173,5335966.853354315,-24
690821.2249710625,5335966.784444821,-24
690821.4912676378,5335966.705790434,-24
690821.7415064431,5335966.62520296,-24
690822.0090692047,5335966.531827681,-24
690822.0679231175,5335966.510317925,-24
690822.1278877562,5335966.488052844,-24
690822.1889846782,5335966.465010422,-24
690822.4260373639,5335966.3747620545,-24
690822.7062642353,5335966.268075706,-24
690823.0080550598,5335966.153180998,-24
690823.3309193928,5335966.03026443,-24
690823.6743667894,5335965.899512502,-24
690824.0379068049,5335965.761111715,-24
690824.4210489948,5335965.61524857,-24
690824.8165115741,5335965.4646950485,-24
690825.0270130539,5335965.384556587,-24
690825.2422203332,5335965.302626543,-24
690825.4620698823,5335965.218929073,-24
690825.6864981711,5335965.133488336,-24
690825.9154416696,5335965.046328489,-24
690826.1488368479,5335964.957473692,-24
690826.3866201761,5335964.866948103,-24
690826.6287281242,5335964.77477588,-24
690826.8750971624,5335964.6809811825,-24
690827.1256637605,5335964.5855881665,-24
690827.3803643887,5335964.488620994,-24
690827.6391355171,5335964.39010382,-24
690827.9019136155,5335964.290060805,-24
690828.1686351543,5335964.188516108,-24
690828.4392366032,5335964.085493885,-24
690828.7136544326,5335963.981018297,-24
690828.9918251123,5335963.8751135,-24
690829.2736851125,5335963.767803653,-24
690829.559170903,5335963.659112917,-24
690829.8482189544,5335963.549065447,-24
690830.1407657361,5335963.437685404,-24
690830.4164769372,5335963.332714605,-24
690830.6482122809,5335963.244486243,-24
690830.8819492391,5335963.155495457,-24
690831.1176581617,5335963.065753521,-24
690831.3553093987,5335962.97527171,-24
690831.5948733002,5335962.884061299,-24
690831.8363202161,5335962.792133564,-24
690832.0796204964,5335962.699499778,-24
690832.3247444911,5335962.606171218,-24
690832.5716625503,5335962.512159158,-24
690832.8203450239,5335962.4174748715,-24
690833.0707622616,5335962.322129636,-24
690833.322884614,5335962.226134726,-24
690833.5766824306,5335962.1295014145,-24
690833.8321260615,5335962.032240978,-24
690834.0891858567,5335961.934364693,-24
690834.3478321665,5335961.835883832,-24
690834.6080353403,5335961.73680967,-24
690834.8697657286,5335961.637153483,-24
690835.1329936811,5335961.536926545,-24
690835.397689548,5335961.436140133,-24
690835.6638236791,5335961.334805519,-24
690835.9313664244,5335961.23293398,-24
690836.2002881339,5335961.130536792,-24
690836.4705591578,5335961.027625227,-24
690836.7421498458,5335960.924210562,-24
690837.0150305482,5335960.820304071,-24
690837.2891716148,5335960.715917029,-24
690837.5551520438,5335960.6146367695,-24
690837.7991580766,5335960.5217234045,-24
690838.044080117,5335960.428460717,-24
690838.2898977798,5335960.334856461,-24
690838.5365906795,5335960.240918388,-24
690838.7841384314,5335960.146654247,-24
690839.0325206498,5335960.052071796,-24
690839.2817169497,5335959.957178781,-24
690839.5317069457,5335959.8619829565,-24
690839.7824702527,5335959.766492073,-24
690840.0339864856,5335959.670713884,-24
690840.2862352588,5335959.57465614,-24
690840.5391961875,5335959.4783265935,-24
690840.7928488861,5335959.3817329975,-24
690841.0471729697,5335959.2848831015,-24
690841.3021480527,5335959.18778466,-24
690841.5577537504,5335959.090445421,-24
690841.8139696771,5335958.992873141,-24
690842.0707754476,5335958.895075568,-24
690842.3281506771,5335958.797060455,-24
690842.58607498,5335958.698835555,-24
690842.8445279711,5335958.600408619,-24
690843.1034892652,5335958.501787401,-24
690843.3629384772,5335958.402979649,-24
690843.6228552219,5335958.303993117,-24
690843.8832191137,5335958.2048355555,-24
690844.1440097677,5335958.105514719,-24
690844.4052067986,5335958.0060383575,-24
690844.6667898211,5335957.906414223,-24
690844.9287384502,5335957.806650069,-24
690845.1910323004,5335957.706753643,-24
690845.4536509867,5335957.606732702,-24
690845.7114387326,5335957.508550883,-24
690845.965289977,5335957.41186756,-24
690846.2193875522,5335957.315089642,-24
690846.4737131678,5335957.218224084,-24
690846.7282485339,5335957.121277841,-24
690846.9829753612,5335957.024257869,-24
690847.2378753591,5335956.927171122,-24
690847.4929302384,5335956.830024556,-24
690847.7481217089,5335956.732825126,-24
690848.0034314806,5335956.635579785,-24
690848.2588412641,5335956.53829549,-24
690848.5143327689,5335956.440979197,-24
690848.7698877056,5335956.3436378585,-24
690849.0254877844,5335956.24627843,-24
690849.2811147152,5335956.148907869,-24
690849.536750208,5335956.051533127,-24
690849.7923759734,5335955.9541611625,-24
690850.0479737212,5335955.856798929,-24
690850.3035251616,5335955.759453381,-24
690850.5590120048,5335955.662131474,-24
690850.8144159608,5335955.564840164,-24
690851.0697187398,5335955.467586406,-24
690851.3249020521,5335955.370377152,-24
690851.5799476076,5335955.27321936,-24
690851.8348371168,5335955.176119984,-24
690852.0895522892,5335955.0790859815,-24
690852.3440748355,5335954.982124304,-24
690852.5983864657,5335954.885241908,-24
690852.8524688898,5335954.788445749,-24
690853.1063038181,5335954.691742782,-24
690853.3598729606,5335954.595139962,-24
690853.6131580275,5335954.498644242,-24
690853.8661407292,5335954.40226258,-24
690854.1259372756,5335954.303283771,-24
690854.3893631676,5335954.202920969,-24
690854.6523981979,5335954.1027057925,-24
690854.9150215506,5335954.002646158,-24
690855.1772124089,5335953.902749981,-24
690855.4389499566,5335953.803025179,-24
690855.700213377,5335953.703479665,-24
690855.960981854,5335953.604121355,-24
690856.2212345712,5335953.504958168,-24
690856.4809507121,5335953.405998017,-24
690856.7401094602,5335953.307248816,-24
690856.9986899993,5335953.208718486,-24
690857.256671513,5335953.11041494,-24
690857.5140331846,5335953.012346093,-24
690857.7707541981,5335952.914519862,-24
690858.0268137368,5335952.816944163,-24
690858.2821909845,5335952.719626911,-24
690858.5368651246,5335952.6225760225,-24
690858.7908153409,5335952.525799413,-24
690859.0440208168,5335952.429304997,-24
690859.2964607361,5335952.333100694,-24
690859.5481142822,5335952.237194417,-24
690859.7989606389,5335952.14159408,-24
690860.0489789895,5335952.046307604,-24
690860.298148518,5335951.951342901,-24
690860.5464484077,5335951.856707887,-24
690860.7938578423,5335951.76241048,-24
690861.0403560054,5335951.668458594,-24
690861.2859220805,5335951.5748601435,-24
690861.5305352515,5335951.481623048,-24
690861.7741747017,5335951.388755221,-24
690862.0210364205,5335951.294657212,-24
690862.2971504387,5335951.189406516,-24
690862.571906031,5335951.084671073,-24
690862.845272101,5335950.980462704,-24
690863.1172175518,5335950.876793238,-24
690863.3877112868,5335950.773674497,-24
690863.6567222091,5335950.671118311,-24
690863.9242192219,5335950.5691364985,-24
690864.1901712287,5335950.46774089,-24
690864.4545471326,5335950.366943307,-24
690864.7173158367,5335950.266755576,-24
690864.9784462445,5335950.167189524,-24
690865.2379072591,5335950.068256973,-24
690865.4956677839,5335949.96996975,-24
690865.751696722,5335949.87233968,-24
690866.0059629765,5335949.775378587,-24
690866.2584354511,5335949.679098297,-24
690866.5090830488,5335949.583510635,-24
690866.7578746727,5335949.488627426,-24
690867.0047792261,5335949.394460496,-24
690867.2497656127,5335949.301021668,-24
690867.4928027351,5335949.208322769,-24
690867.7338594969,5335949.116375624,-24
690867.9729048013,5335949.025192058,-24
690868.2099075515,5335948.934783894,-24
690868.4448366509,5335948.845162959,-24
690868.6776610026,5335948.756341079,-24
690868.9083495098,5335948.668330078,-24
690869.2030351092,5335948.555897314,-24
690869.547519368,5335948.424455757,-24
690869.886722427,5335948.295019392,-24
690870.2205328096,5335948.167630612,-24
690870.5488390392,5335948.042331806,-24
690870.8715296391,5335947.919165366,-24
690871.1884931328,5335947.798173685,-24
690871.4996180438,5335947.679399151,-24
690871.7219858061,5335947.594501552,-24
690871.9255083369,5335947.516795061,-24
690872.1277899839,5335947.43955877,-24
690872.3288480574,5335947.362786104,-24
690872.5286998682,5335947.286470489,-24
690872.7273627269,5335947.2106053475,-24
690872.9248539438,5335947.135184105,-24
690873.1211908298,5335947.0602001855,-24
690873.3163906952,5335946.985647014,-24
690873.5104708505,5335946.911518015,-24
690873.7427921575,5335946.822778194,-24
690874.00768584,5335946.721590535,-24
690874.2705552392,5335946.6211696,-24
690874.5314461938,5335946.521497975,-24
690874.7904045433,5335946.422558249,-24
690875.0474761267,5335946.324333009,-24
690875.3027067832,5335946.226804843,-24
690875.5561423519,5335946.129956339,-24
690875.8078286721,5335946.033770084,-24
690876.0578115827,5335945.938228666,-24
690876.3061369233,5335945.843314674,-24
690876.5528505326,5335945.749010693,-24
690876.7979982501,5335945.6552993115,-24
690877.051911863,5335945.558230786,-24
690877.3139871899,5335945.458035454,-24
690877.5743945038,5335945.358471132,-24
690877.8331920011,5335945.259515714,-24
690878.0904378778,5335945.1611470925,-24
690878.3461903301,5335945.063343164,-24
690878.6005075542,5335944.9660818195,-24
690878.8534477465,5335944.869340953,-24
690879.105069103,5335944.773098461,-24
690879.35542982,5335944.677332235,-24
690879.6045880936,5335944.58202017,-24
690879.85260212,5335944.487140158,-24
690880.1057963943,5335944.390272655,-24
690880.3645272234,5335944.2912810715,-24
690880.6221891327,5335944.1926926505,-24
690880.8788499535,5335944.094481626,-24
690881.1345775182,5335943.996622229,-24
690881.3894396586,5335943.899088694,-24
690881.6435042068,5335943.801855257,-24
690881.8968389946,5335943.704896148,-24
690882.149511854,5335943.608185604,-24
690882.4015906173,5335943.511697857,-24
690882.6531431159,5335943.415407141,-24
690882.904498753,5335943.319187557,-24
690883.1597019342,5335943.221490989,-24
690883.4145719833,5335943.123917984,-24
690883.6691804533,5335943.026441364,-24
690883.9235988978,5335942.929033948,-24
690884.1778988701,5335942.831668557,-24
690884.4321519232,5335942.7343180105,-24
690884.6864296108,5335942.636955127,-24
690884.940803486,5335942.53955273,-24
690885.1953451021,5335942.442083634,-24
690885.4501260124,5335942.344520666,-24
690885.7052177704,5335942.246836642,-24
690885.9570492759,5335942.150399325,-24
690886.2085858681,5335942.054073417,-24
690886.4606279648,5335941.957552611,-24
690886.7132435074,5335941.860811101,-24
690886.9665004379,5335941.763823081,-24
690887.2204666977,5335941.66656274,-24
690887.4752102288,5335941.56900427,-24
690887.7307989725,5335941.471121864,-24
690887.987300871,5335941.372889715,-24
690888.2447838658,5335941.274282014,-24
690888.5033158986,5335941.175272951,-24
690888.7576869852,5335941.077857968,-24
690889.0056023564,5335940.982916026,-24
690889.2546457635,5335940.887542994,-24
690889.5048755821,5335940.791716695,-24
690889.7563501874,5335940.695414957,-24
690890.0091279547,5335940.598615604,-24
690890.2632672591,5335940.501296464,-24
690890.5188264764,5335940.403435361,-24
690890.7758639817,5335940.305010119,-24
690891.0344381502,5335940.205998571,-24
690891.2946073574,5335940.106378534,-24
690891.5564299785,5335940.006127838,-24
690891.8054026408,5335939.910799723,-24
690892.0337412412,5335939.823374237,-24
690892.2634282254,5335939.73543463,-24
690892.4945009038,5335939.646966728,-24
690892.7269965874,5335939.557956362,-24
690892.9609525868,5335939.468389355,-24
690893.1964062128,5335939.378251537,-24
690893.4333947761,5335939.287528736,-24
690893.6896790003,5335939.189421553,-24
690893.9710283419,5335939.081716255,-24
690894.2536158991,5335938.973532783,-24
690894.5374180863,5335938.864880255,-24
690894.8224113183,5335938.755767796,-24
690895.1085720091,5335938.646204526,-24
690895.3783236193,5335938.542920457,-24
690895.627580574,5335938.447480669,-24
690895.8776608661,5335938.351722984,-24
690896.1285492503,5335938.255653295,-24
690896.3802304814,5335938.1592775,-24
690896.6326893144,5335938.0626014955,-24
690896.8859105041,5335937.965631177,-24
690897.1398788053,5335937.86837244,-24
690897.394578973,5335937.770831184,-24
690897.649995762,5335937.673013301,-24
690897.906113927,5335937.57492469,-24
